order_id,customer_id,product_id,order_amount,order_date,payment_method,status,quantity
a14f532e-04b0-40f2-9b5d-ce8f12fc830b,33a7db91-8773-4ae6-8ede-6deebb613c80,PROD-0303,0,2025-10-15,wallet,success,2.0
d8bf749c-b3ab-46d5-9295-449661d52f98,ebe37925-1525-4940-a321-4149a2013d3a,PROD-0029,8320.19,2024-12-17,card,success,2
a85ee7ee-54e2-4e20-8b3d-35311b16fc90,ac569895-96a9-4543-8ccf-308e50901550,PROD-0158,0,2024-01-03,wallet,success,2
3c3853b2-c63f-4f33-9009-b27a9c1baebb,92f1be13-870e-4360-b24a-172ce679645e,PROD-0261,17063.06,31-12-2023,cd,success, 
0153d746-4e0c-47cf-a047-587c5c8c1230,3400754f-716c-438a-8537-e4b8d8cd53ea,PROD-0348,28427.72 ,2024-01-18,cash,success,3
5d84f114-86d6-4502-b331-c1732ca611c5,688d8e7e-d70a-4206-b297-000255764875,PROD-0106,-50,2026-07-28T15:18:02.644206,wall-et,success,3
89ea5cfb-06bb-4399-a175-9d67b9f26db6,735ffd6d-d23d-4c91-a717-fab1c67877f5,PROD-0433,21482.17,2025-05-16,upi,success,-3
67e507e6-b3f3-4599-a5a8-93087ef53176,9cb4fffd-9998-4a5e-bbdc-d0b64504efd0,PROD-0075,19207.52,2025-09-02,wall-et,success,3
8a5baf32-05e3-481b-bc03-47f45bdbd716,e7acbac2-43a0-4010-8aeb-108383eeecee,PROD-0222,28307.88,2023-12-18,UPI ,success,3
2bfc4936-a6b3-4653-b3ca-d269ec739599,da6dddbb-0b39-4ab3-97a6-760798b9d36c,PROD-0019,39005.96,2025-03-28, upi,failed,3
413db35e-9510-4a93-80c7-b5dc7216439a,7420c533-ba6e-4b36-9130-f2498634388e,PROD-0445,23418.6,2025-01-22,upi,fail, 
45ebf358-2247-413f-af8e-f5a5d70a4205,8b3b6d1b-0fa7-429e-8cfb-4f02ae013868,PROD-0126,30254.17,2025-05-09,upi,success,2
b8eb3a65-ef1d-43a3-b2a0-aefb0448eee6,e2eacb9d-8c3d-4839-9969-8b7da62519a7,PROD-0075,40128.67,,c@rd, FAILED,0
b5618e54-dcd5-4d03-a720-a7361d5e2672,14970a1f-dfd8-4d4f-be30-3963230d5a73,PROD-0184,42456.92,2025-10-04,c@rd,REF,4
9014aa29-f27a-4bc8-b838-6b82e2cfaebf,e383fe5c-8fdb-42ba-8914-11a2cd051bd8,PROD-0432,7411.03,2025-03-04,UPI ,success,3
f9c3abb0-5481-4543-a176-ce741a25844d,93455a22-cd0e-4859-842a-290a966d3cd9,PROD-0448,"1,200",2025-08-20,upi,suc,five
19da1b6c-45b6-44fc-8970-e22d461a671c,3127128e-98aa-4fcb-bd79-bed9480754ff,PROD-0402,26814.88,2025/01/10 12:00,card,refunded ,2
57f555a9-e542-4efb-9f06-4c6bbbc203a6,592bf7bd-6bb0-42e1-b342-70af46b293ac,PROD-0265,15380.97,2024-03-05,WALLET,success,2
2e654cae-9407-41ca-af5b-133d172022a6,38ec5961-2eb3-47c4-85a1-3748dbf353fe,PROD-0316,12028.03,2024-09-26,wallet,success,3
4f27d154-1b4a-4b6a-b9ab-c82c62403823,b254d245-b13d-4056-b2b1-7cffbb232d9a,PROD-0203,14118.44,2025/01/10 12:00, upi,success,2
042fd19f-2358-448a-893b-94a39d155dd9,f461616a-c0a0-46bb-a25a-a7a31681c8b1,PROD-0062,13470.85 ,,upi,REF,1
930f29e8-5a20-4cbc-a023-9677d597b036,79247396-dd4b-4fdc-95f9-1bfbf45e5fa7,PROD-0197,32365.4,2025-02-06,WALLET,failed,0
18eb5a71-9d87-4adc-96f2-a3fa2ecca3f0,c253af3f-6865-421d-894a-218f011b8e57,PROD-0114,38732.44,2025-07-16,cd,failed,5
6f61e312-9dcd-4ddf-9585-1ad0c242b5e8,deac6051-1d36-4030-8ae5-4d2aa816214f,PROD-0308,14389.71,2024-05-31,upi,Success,2.0
1740313a-2640-4212-927a-08c502584613,a533d4a0-1dbf-46ad-85e1-b39b5d17f352,PROD-0145,20382.83,2024-06-18,wall-et,success,3
a7885a26-6c6c-449e-80c5-3156547d6df8,d3d7d181-279e-4cb7-822d-030d487f83b3,PROD-0416,-50,2024-07-21,WALLET,REF,5
93dc13b1-5e23-4e43-b5a1-0adb2536b2e0,bbd74a57-9f04-4b71-9fe8-04e4febaba65,PROD-0212,,2025-04-27,card,success,5
ff21c3bc-e3e7-4f87-97ac-abe4dac6eced,1c4b98c8-e347-4ff5-985c-8d987ab8640e,PROD-0246,8149.14,,wallet,success,0
4dbbff5b-8897-4ce6-8ae0-d63fad90da85,6ef3fbdc-81fc-4b0c-9072-5f5049991bb9,PROD-0388,-50,2025/01/10 12:00,card,REF,-3
308e834a-80ed-400a-a9a2-74ae26587c2d,fa6d8e8b-96da-4876-894b-c4048d941901,PROD-0227,"1,200",2024-01-21,cash,success,4
605c8813-efbd-489a-b19a-051d24091f91,a53e6196-7444-4a7d-888f-84b0aae343f8,PROD-0226,44817.29,2024-01-30,c@rd,refunded,2
21feb6ff-9353-4e68-821d-376fca1d888a,3b11eb69-19f0-453a-93da-73caaeaa9dc4,PROD-0278,7493.7,2025-07-03,upi,success,4
b62a70c1-ae40-46f2-bc15-995ee1603a41,eccc4f12-5018-4c5b-92c3-7877d9b49913,PROD-0386, 35757.7,2025-03-22,cash,suc,2
5f4d932f-9ac8-4ea4-be59-9a0a064c2194,42a1d889-a081-4683-9929-9de659db39dc,PROD-0162,12874.26,2024-07-16,cash,success,2
bb3a7cde-0b59-46aa-9ab5-b0a5ea9503bd,962bddc6-6d96-453d-97aa-7cb5fa22cb47,PROD-0243,-50,2024-08-17,CRAD,fail,1
a0ec0992-ca74-4dee-be42-a63ab5062f14,ac385680-3aa8-447f-a067-1ea686fa400c,PROD-0361,34636.53 ,2025-05-07,cash,success,2.0
b13ef6f3-4a16-4f0c-a3dc-cccb17975984,bca4c815-e7ca-4936-8974-2c9b6257af09,PROD-0269,13563.78,2025-09-30,cash,success, 
9a5cff6a-9d64-43c7-aa47-1c17893b5aaa,2a362832-1c8c-4090-88cf-f7bffe2f1194,PROD-0175,5972.98,2024-08-24,cash,success,5
3881f517-9423-4749-87f1-3e70994fadc0,0930c2c9-7e8d-4d17-83ec-509b5f05802d,PROD-0043,,2024-10-27,card,success,4
322a8b21-7d46-46ef-bf50-262c1c4b42e8,aafec6ba-f848-47bd-b2b8-3dce40088e3e,PROD-0048,0,2024/31/01,upi,suc,3
819b7fa9-a9d5-42db-a639-8bd3aec3cf4c,fac01dbf-e339-47e3-b608-e22298c474d0,PROD-0359,24831.82,2025/01/10 12:00,wallet,success,five
ad7092c0-78b8-49a1-924d-e2a10f79143d,53d31854-a266-4621-adbd-f9183b10afd4,PROD-0321,40055.59,2025/01/10 12:00,wallet,refunded ,3
3cc5884e-2ac2-4a72-9778-3ea8cabd4ceb,1cf1bab6-cf61-469a-bedd-e0c7421b4ba1,PROD-0358,15968.11,2024-11-21,card,success,2
1c992278-1d3b-4d22-8eba-a875db76c452,163c387f-abd7-4441-bc5e-f61b3f5d076c,PROD-0448,46376.55,2025/01/10 12:00,cash,refunded ,5
bf37420f-4381-4265-a347-c20450434e6c,28116d0a-1397-46af-90af-76540a23e977,PROD-0031,35145.78,2025-01-25,c@rd,refunded ,3
458a2c5b-bde8-4e37-b0f7-ea900519ba03,4dcc1d51-329a-4c66-bc8a-7113a55448ee,PROD-0447,17185.72,2025-10-20,upi,success,5
975e9790-e500-4c5c-9ae2-b5c965b3343b,da57a4ff-0f07-41f5-a917-b2b7fe916835,PROD-0375, 2889.61,2024-08-11,cash, FAILED,3
017cdc5c-948c-40a7-b147-9b3fcb2d4e6b,b3ac16cb-51e3-46dd-951b-1a7359bda72c,PROD-0199,40320.52,2025-07-04,card, FAILED,4
dab488f5-4fa2-4d4e-b88a-423a562f2128,5bae923b-68f8-402a-8a26-467a979dbe7f,PROD-0301,-50,,card,REF, 
668facfd-5dbd-425a-9a93-ccab4c5ae2e5,52748fef-b29f-4b3e-9787-8e0f4a16c6cb,PROD-0357,40582.49,2024-05-15,wallet,suc,5
cb0a4969-e615-4387-bb14-5e911df9eb7f,f80843aa-7d40-44bb-b257-1ebea0f74df2,PROD-0380,35783.12,2024-05-12,card,success, 
c0ff9db0-27e0-4568-916c-4be578698c18,bbfa8858-4ed7-43c5-83db-9cbd5417cfe4,PROD-0446,17422.56,2025-06-18,WALLET,fail,5
2453a6b4-202b-4c0c-929d-62c03bee77d7,03fbb49e-995f-4fb6-b2be-0b515594e6d4,PROD-0057,39383.61,2026-10-03T15:18:00.196701,cash,suc,4
80af2f05-1dac-4784-89f3-9bf2db1069ee,8f769b1d-a151-4e68-a550-9342f28e90d3,PROD-0461,38937.51,2025-08-04,wallet,success,1
34f904fd-ce5f-4a82-aaec-459f23b0af6b,1c91212d-9c68-4f12-8b2a-2cdc777caf9c,PROD-0330,242056.23,2026-03-03T15:18:01.668034,card,refunded,3
1cd4d4fa-75d3-49de-8f87-658ea21068d2,0e100be8-c50a-47bf-9024-4bf636c83f51,PROD-0192,"1,200",2023-12-12,cd,success,2
5914e7bf-e56a-4e6d-a36d-6888af7c00a5,e2f71f53-aa7f-4235-8524-0c9dd4a77b01,PROD-0421,"1,200",31-12-2023,card,success,2.0
64cbb1f0-b43b-45a8-9726-61742aac325e,ee6b158e-ba6a-46d6-9d5c-848956c61c8c,PROD-0295,41650.27,31-12-2023,cash, FAILED,4
e2ff2f29-f20a-478c-99c3-b32db09fad1d,e0287e29-a294-4e9e-b50c-1b78871085fb,PROD-0289,2455.56,2024-10-17,cash,refunded,3
3c41393a-44f5-45cd-ad6b-77baa7b35aa1,984745dc-145b-4a7e-a03e-34885ba3eea8,PROD-0016,33705.32,2024/31/01,wall-et,success,4
0378f508-9707-40bd-a5f1-bcfa4c8d95e0,936fba83-2064-4a73-96e7-8b364ea04647,PROD-0459,41632.88,2025-04-13,cash,success,4
cb1b89ee-0fe6-4c1e-b348-3a0bf42584eb,d137c8b0-5109-440c-ab18-1186474d86d0,PROD-0435,10584.94,2023-12-26, upi,success,5
096033b0-5700-478c-a8c2-b977567545f2,afd6a9d0-408e-449b-894f-65b56c34ef63,PROD-0338,27393.7,2024-12-01,card,refunded,2
8ae8e5be-0726-42e1-952f-a9a78bd00130,b0cfef94-368f-4531-a2ee-588a34aed5b6,PROD-0387,26518.9,,cash,success,2.0
207dc0c5-27cb-444c-8748-e9cb10008ebe,974c7949-0f8e-429f-bfd0-ae3d0db5aca0,PROD-0492,39741.7,2024-07-01,upi,Success,0
7b1f80af-42ac-46a5-9e5a-8b89fcc8e66e,513919c0-eee1-40cb-a282-bad8a2ae4323,PROD-0143, 37139.38,2024-11-03,upi,failed,2.0
5712fa28-f918-4e42-af7b-ad7797bb2a40,ac8a6e7e-4cd1-4ed2-8fc2-74dc016919f4,PROD-0032,-50,2025-06-24,cd,success,2
58df284b-771a-48b6-8c4f-6b6b52898c62,cb94739f-4921-48f9-8caf-03df2ac90cd2,PROD-0430,995944.53,2023-12-14,wallet,success,1
ae7ffd4d-769a-4f9c-99fa-dbf510046ca3,8d6b1336-e355-4f8b-b5d7-766a2b71b161,PROD-0171,30589.02,2025-10-13,card,success,5
8688c015-eed0-4f3f-a9ab-06590f9b49c7,6e79a5a6-8504-4553-9f40-dc09d6a60fa4,PROD-0188,36963.57,2025-03-01,cash,success,4
0a8d844e-e152-4321-a6f4-9bc8c0c750b1,ea5a6b29-37a6-44c5-a82a-f9d0da7ececb,PROD-0474,34226.95,2027-01-02T15:18:00.927085,card,success,4
683cba5b-a4c2-4489-97d2-232bf0068d81,3fd35c05-ce6d-4069-b16d-949f3b9340f6,PROD-0334,12700.53,2024-01-14,upi,REF,5
92663671-67aa-469a-8172-03c7664da6ef,6109c588-7d3b-4ab4-8bfa-c51f37a20b54,PROD-0068, 6929.55,31-12-2023,upi,refunded,4
d2fffad8-9de5-4509-82bd-307b85631096,d9032753-9592-42df-929a-e186e0608c51,PROD-0433,0,2025-03-15,cash,success,5
ef90f6a2-3062-4c60-92e4-7cdbd658c538,6729e915-cdb3-4275-aedc-b012fda30028,PROD-0144,15328.8,2024-10-14,wall-et,REF,2
dacfce8d-bc36-48b8-81ab-11dca64f8d19,89e69f24-0ad9-43b0-9f5e-7884bcd4321b,PROD-0447,33799.2,2024-10-25,wallet,refunded ,4
980b5358-6f9b-42b9-bcc9-b31165d6805c,1f39870c-515d-41df-bf07-54874be84a9e,PROD-0285,0,2025/01/10 12:00,CRAD,suc,2
64dff6c6-3034-4ba3-931c-eaef7b45611c,569a89fe-33ad-4602-9eac-b3b0e3ef7980,PROD-0073,35976.87,,wallet,refunded,1
cd18cda6-bbe9-4804-8fda-71bf064c06c0,f93ae86b-dda4-4433-bd5e-b54ccc1e14ce,PROD-0168,41896.27,,card,failed,3
b2207110-10c4-4155-944b-c8aae1620396,31c51bff-e9d2-4b54-98c3-fbfe208d8521,PROD-0245,0,2025-10-20,cash,refunded, 
4838ca09-3a42-4ccc-af10-b5db236ad1a2,07431644-8894-4d69-ad3e-0883a41b3637,PROD-0182,36219.8,2024-06-02,cash,success,2
466a43fc-482a-4794-a0ac-d45b28779a50,dc718d59-ff62-4fe4-b157-7574409bc652,PROD-0425,6069.4,31-12-2023,upi,success,0
82c35508-d8c2-4b77-8522-75a7438c3051,f86a8f11-18ef-4e2d-bbb8-121fe0b0f56b,PROD-0474,42110.31,,UPI ,Success,5
dc145595-c3c5-4b25-b533-bfae557533dd,4c5debfc-be9b-4477-9094-526ece482c1d,PROD-0272,29913.16,2024-01-02,card,success,1
cbd45e35-fd77-4b45-819d-5aa3d35cdefd,93e0eed4-8c56-4195-bfef-11f818ce0552,PROD-0017,-50,2024/31/01,cash, FAILED,4
dd34e88b-5bfd-47a9-a698-7b97a8013135,2407603d-2c45-4cf7-8660-0e7c4cd9e722,PROD-0346,46984.69,2025-04-03,upi,success,0
bfc0836c-68b6-40d7-a6d1-99225d6e174b,8e93969c-d4ad-40c1-810c-8daebd2ad957,PROD-0477,44395.98,31-12-2023,cd,refunded ,1
85a45808-219a-46aa-ad0e-91d302fb3f2c,fff02e8b-229d-4a92-89e3-7c37f9197c81,PROD-0021,,2024-06-23,cash,success,5
1fd85d79-3efa-4c46-babc-f40ebae76e12,6c40b1c7-1646-4239-bddd-16cabe5609c7,PROD-0049,948379.3,2023-12-09,wall-et,REF, 
6d91f392-8200-49c8-b818-ab1d6e14b7bc,1daf2ce5-ee53-471e-837c-15f409e99f33,PROD-0390,48995.26,2024/31/01,wallet,suc,4
7aa2a1b9-f56d-4cbf-a2c1-3b895f5a1f2c,487ecff5-02b9-4986-ae9a-9038871437ac,PROD-0396,9109.33,2025-04-10,cash,success,five
0642d17c-ed86-4b2e-b044-a2299fc7f05f,c3e82b19-dce5-42d7-b1c0-8e9a2221b8a6,PROD-0134,"1,200",2025-03-17,cd,success,2
536b67a4-aa82-4b67-ad28-425aabb4372d,bae9a1e9-51bd-49d6-b461-a5f4215a1333,PROD-0188,6985.86 ,2024-10-08,wallet,success,5
c474b6b0-f2b3-4263-b80b-efd3231ea6eb,7eee11ec-a10a-4380-9e8a-e469210d85a4,PROD-0185,34425.19,2025-11-08,cash,refunded,-3
5961ef10-9ac2-4be2-8962-46718be10e08,efcbd3d4-2e0a-4c28-9982-c58840dca6e6,PROD-0290,40140.53,2024-09-26,cash,success,-3
5060c520-663a-40a4-8148-e09cf9d59c46,f931e289-c868-439e-bf5a-14a475dc0e4f,PROD-0062,21557.45,2025-08-18, upi,success, 
707a300b-5f96-43e5-b588-4398f577c98f,dde67887-e9c6-4c24-901d-e40937851ebe,PROD-0456,38488.12,,upi,success,3
9f9b9475-f67a-4076-a92f-d46dd1126909,33448020-a909-4f58-b240-ae7724076128,PROD-0356,11175.78,2026-02-12T15:18:02.340992,upi,suc,five
4d1958e7-803e-447b-90a9-daa81f9219d2,39ebaf2d-5864-4db5-bbbc-8df3bc1ad6d6,PROD-0251,42411.25,2024/31/01,wall-et,success,0
b54985a8-9b3f-493a-8f73-aa61256c1eff,c7325050-aad2-42c2-8c02-3355de11925e,PROD-0069,15439.07,2026-03-01T15:18:01.740011,upi,success,1
66e03a0b-7c05-4250-8a53-4c6ba405002f,c6f7e784-6308-4b5c-9ac8-569cc708035a,PROD-0373,19662.03,2024-03-22,wallet,success,2.0
f278d95e-a2b7-4e3c-b718-93d8fa37372f,881f0bf6-1458-4f33-80d5-bda21d3ab129,PROD-0478,23074.44,2026-12-27T15:18:01.930514,upi,success,4
bae099de-bf99-4e8f-ad17-7b02379471d9,b200017c-d215-4aec-8fa1-d1b86e48bdf2,PROD-0038,22339.94,2024-02-16,wallet,success,0
6e15cfd1-64c3-4ad5-8b76-2bea2f04fdc9,d9542bb2-517b-461b-b1dc-51a8139a1ecc,PROD-0118,15479.4,2024-08-21,wallet,success,2
ebf74d05-691a-4d14-9506-f28953246327,e38d2ac2-8625-40c7-a12c-cf16edfea5c5,PROD-0178,9199.74,2025/01/10 12:00,card,success,2.0
dd974520-6fbd-4f7f-8f23-a8c714c2a453,d110f437-fd82-4e7b-b9be-f32eb600e309,PROD-0255,0,2025-11-20, upi,refunded ,3
631b78be-b81e-40f9-8efd-26e530f2ec4d,119d2a06-404f-4eb2-ad30-46304abc1383,PROD-0358,48349.58 ,2025-01-21,cash,success,1
35909cc2-6277-4284-b50f-d973d5a6f8f8,dd95574d-17c0-4638-8a49-37bd820256cc,PROD-0488,48411.74,2025-10-11,upi,refunded ,5
0f97eb42-0a3b-4ccf-8f39-2b9cb5219f8e,5872a50c-9ce3-4840-b476-853ae5af9164,PROD-0352,13963.36,2024-02-03,c@rd,success,-3
4b8d6000-b38d-4aa9-b181-dacb052129ed,d45eff41-bb3a-4a4f-ae7d-17f9d8c03bc3,PROD-0175,15273.2,2024-02-12,c@rd,success,5
a07b8000-496b-4ae7-81aa-2a731af88f09,6621f2f1-0aa9-4db3-98ed-72d63fa99f37,PROD-0475,16939.38,2024/31/01,wallet,success,0
3f76291e-c2c4-4772-bb92-7f829061fad6,81271c91-32c5-43a4-8b87-7887455f9097,PROD-0291,13922.48,2025-10-24,cash,success,2.0
aadc8e54-1bac-43c9-a7d2-ff3f372bf7d0,0131f04e-8019-4c9c-b0d5-a8d09e00c16c,PROD-0004,,,wall-et,refunded ,2
3002c8cd-e5ab-43d7-84bb-450ecab9f068,7e08ce2c-5598-44bb-9cc0-f6e7f7124e1d,PROD-0110,0,2025/01/10 12:00,cash,success,2
48d5dc9f-d3a0-476e-9fae-f820051d6b7a,29440a50-97c0-41ee-91a0-1c7200a2ac94,PROD-0310,48991.41,2023-12-27, upi,refunded , 
0c1d2d7d-ac4f-425c-9003-2433d9362bea,4c1d9ee2-c73b-4c91-95b3-73e1e3c9a2c6,PROD-0162,283729.5,2024-05-07,cash,failed, 
56ff5153-142b-4de3-b79e-cfe4ff364dfb,33fec163-1787-4389-b0c4-dbb48649b6fe,PROD-0326,46580.03,2024-10-11,upi,success,4
0521217a-d05f-4afd-b5e3-2a368bb70da0,2cd9fccf-8e72-4c22-82d6-941cd096087d,PROD-0069,7667.66,2026-12-29T15:18:00.614222,cash,refunded ,2.0
973d3b1f-7257-421d-882c-d31721b71795,2b973b96-9843-4195-b5d7-c901500e12fb,PROD-0086,39181.76 ,2024-10-06,wallet,SUCCESS,3
af3e452c-30dd-4be0-87ef-ceba2ade0663,3cf2ce37-2707-4053-b0da-744c6c44a27b,PROD-0077,36610.69,2025-07-11,wallet,success,4
544054b8-bf62-4379-8a45-a72af6f78400,367100a0-027d-4a69-a45f-3a78a1fb1693,PROD-0396,20573.07,2026-06-08T15:17:59.593782,wallet,success,2
10b429fa-94c6-47d7-a4b4-ba08ce85c98c,dcb32ecf-418c-4218-b9f8-522c981eaca6,PROD-0203,5513.93,2024/31/01,cash,success,-3
7db63922-6b32-426f-b526-01b0bc11c276,a99be5b5-f1ca-4671-beb2-0b1883de8ecf,PROD-0253,16166.34,2025-07-09,cash,success,five
33279c91-5a25-48f5-9ade-00d6eb0c2b37,4833d012-6cc4-4669-9f58-d5aac0182409,PROD-0287,2843.11,2024-05-06,cash,refunded,4
1a621489-8e32-4e3f-8eba-6bcf208fead8,d3bf457a-3635-4e95-aa01-388d4cf10ff4,PROD-0353,32428.75,2025-06-25,cash,success,5
84d47202-735d-41ab-b755-319fcffac8c1,b40ae5b0-7ef0-4128-aaaf-0e2c85d5e93e,PROD-0396,738330.83,2024-08-14,cash,success,2
c7817e3f-6331-4933-8ee8-9eefad4c8829,1c5fc0a8-c044-4342-b8e8-827dc687edb0,PROD-0353,26989.37,2025-04-30,cash,success,2
d919589b-29da-4482-9f54-d269a773f8df,47593e08-186a-454c-9ec3-3ddec20d2456,PROD-0244,40536.48,31-12-2023,UPI ,Success,2
34fdfd8e-3783-4d68-9c31-c36c64e3755c,23eb1ba6-d6e7-4348-a814-17ae3fc5a627,PROD-0145,0,, upi,fail,1
9197961f-dcec-4feb-9d94-4b691d014d5b,31a4b5ea-f0e7-4ee2-a107-973017e20a42,PROD-0471,9022.0,2026-03-07T15:17:59.679984,upi,success,2
95ac2b69-9bbc-4e96-9b9f-6707d1d2aaa7,d5bd20e1-8e9b-4a71-9a79-33331734e1ae,PROD-0402,12809.12,2024-08-21,upi,refunded,4
5781e73d-70ef-4192-b0d2-076c68c86808,77934371-ebe7-4aea-8575-cc99f95524cd,PROD-0370,31842.36,2024-01-16,wallet,Success,five
34a5e6da-96d8-46b9-a05f-afdce1a99ccc,26bc4bc8-70b8-40cc-91b9-e747f69cfce1,PROD-0497,,2024-01-19,upi,success,five
ae0fa3a1-3cf6-471d-b200-f96cdd57a4e0,fdccebf5-654c-44be-a275-c06c3256bf60,PROD-0272,5276.25,2025-10-26,upi,refunded ,4
b37a38aa-2cd7-41f7-90ac-cfff0abe0af4,a5d25509-1cab-4bd7-b53e-b87769f7d097,PROD-0026,237467.93,,card,success,4
276faa1a-fb93-413c-81cd-076315a393bf,552a862d-b86d-4749-bce7-9be8c0d3c72d,PROD-0387,14121.33 ,2024/31/01,card, FAILED,1
ffc3ab4b-f34e-4fab-812f-f148c291c523,a8a11e21-d0e3-4fbc-afd9-0775406b848b,PROD-0235, 15485.87,2024-10-15,cash,SUCCESS,5
2301d32b-8db9-46c8-acc2-a5a08a86a8ac,bb636057-6b5f-4afd-b93d-c592fb133ede,PROD-0120,818407.44,2024-11-11,cd,success,5
30677411-e457-4983-ba1d-9def27347c2e,b1082eee-fcf5-4533-9182-3734439e0f74,PROD-0030,19679.71,2025-04-30,wallet,success,5
18f7aff4-06dd-4acb-a039-2326384a1b57,7716e07a-a82a-44af-8d6d-18e601467854,PROD-0150,14745.62,2024-05-25,card,success,-3
ca8bc561-7d9a-4c03-81e7-ccfdbcab87aa,00ccaeb9-34bb-4bcc-b2f5-e77d3af39f91,PROD-0270,,2024-11-12,wall-et,success, 
84b25485-9c50-4d7b-89be-70ae2966d6fe,8fb84ac9-a44a-426f-b6e5-975e8ab7b4c4,PROD-0277,39099.63,2025-02-24,UPI ,success,0
917ed900-f888-4967-9f1d-a303e7765e43,a16d0fc5-ee03-4b73-8323-7b89c61a8dd1,PROD-0299,18971.26,31-12-2023,card,REF,3
f60b2bca-6dfe-4607-828c-066dbf239d66,dce44603-ed89-469a-83c1-7f4673057efd,PROD-0452,7229.66,2025-05-07,cash,success,4
55f6ada7-bd97-4d3c-879c-2a0010d52bfc,3b1bdb61-2b29-4381-9ddf-d603f5420d0e,PROD-0243,0,31-12-2023,upi,failed,2
5ba641a6-cbbe-470f-9637-54dfa141e8ec,39a9d12d-7375-4869-ab97-b67c5bdd54a4,PROD-0186,858972.79,2025-01-03,WALLET,success,3
7b45d93f-5cc9-4b70-8505-164e22a16d16,b8c2a8b5-4a46-4174-8796-ee2c55f05dc1,PROD-0274,10878.99,2025-06-13,wallet,success,3
bbf2d069-9c11-421f-9935-32f13b9a650d,e983287f-1884-4f52-81a5-fd1772d60b84,PROD-0405,23264.88 ,2026-12-30T15:18:01.208429,UPI ,success,0
2f2a8ca6-5588-422a-aa0d-bd66aa4c2db8,6e1ecd9a-089a-4e56-b87e-e6b0b19333c8,PROD-0263,14505.46,2025-09-29,card,REF, 
007fa662-4130-429e-9bfc-69896dd38c70,c1bddf95-4486-4bf4-b4ca-4ba2f4435c9c,PROD-0306,22703.56,2024-12-29,upi,success,2.0
6b2cb8a8-3741-4e9f-af5a-68bd3c960506,c0436d28-6e4e-4c7c-809e-756226d7dd39,PROD-0128,25777.09,,upi,REF,2
153289bd-b0df-4b62-80ff-10d49d66e1f1,84bd7ee0-c767-4a1c-8d92-f3024b0a5565,PROD-0345,8138.82,2026-01-28T15:18:02.782257,cash,success,5
9a149126-da25-40d1-be0a-3c1584bc28fd,fc0166bb-f9e7-4b2b-940a-38494e5d28bd,PROD-0166,0,2025-02-20,WALLET,success,0
1924ed60-edc5-4044-a124-9ddee9a1f1c0,606b068f-79b6-43b8-9e7b-3860aa101b2b,PROD-0195,28663.62,2026-01-09T15:18:02.026968,wallet,success,5
c24f67dc-6b94-4bed-ad7a-898be3ab9258,d391d794-8af8-4d31-9b12-9e4c01e4a4ca,PROD-0460,14043.43,2024-08-12,cash,success,5
56317f54-9f58-42d9-9501-809edfd21fb9,21bcc6cc-dd77-43ba-961d-f72c25ecede9,PROD-0448,9476.88,2025-05-20,upi,success,4
2a744671-2c16-4239-9be4-8eb8d0b9d993,79c4d1ed-5d89-414f-8008-a83cbcc8c9f5,PROD-0231,8900.94,2025-02-14,upi,SUCCESS,2
3926b8b5-ec38-4ba4-9d86-9f04cf435165,55001d49-7e9b-47ce-8957-9772afb7d1f3,PROD-0336,47652.52,2024-07-12,cd,success,3
c30f9d94-7bf4-4cf1-a0f0-107b557e0fd0,1138e615-7a09-4e65-b6d1-8c1881391ebf,PROD-0069, 34776.94,31-12-2023,CRAD,success,1
b7c1c68e-2563-477c-b10b-ce1c92878627,f54a28c1-bdae-40d0-8eee-5c62027edf81,PROD-0091,204820.05,2024-02-27,cash,success,4
20557d16-e3c0-49c5-ade8-03431e75d763,f0d79bb9-22f9-4d21-a238-8b16771b08c9,PROD-0468,49623.09,2025-10-01,upi,success,4
2f8e8383-5a02-4dfb-be2a-751a45e8ae0d,24958839-f7d7-4d0a-b529-54f9478726c3,PROD-0329, 25671.52,2025-01-03,wallet,REF,0
69171409-0730-4b66-bba1-b025050d1fce,9a5f01fc-be20-4db1-8a95-983bcd763aee,PROD-0101,27616.01,2024/31/01,wallet,Success, 
5d54fbf4-513f-4f6f-9a31-244dd9248813,594ba83a-95e4-4be9-8759-e4327128da39,PROD-0300,42887.39,2024-12-17,upi,REF,5
82ad25c0-5270-4b02-b0c8-f7839d98abe2,401fb8c2-3190-44c5-a867-a2fe9b1d88c5,PROD-0122,5624.2,2024-09-07,card,success,5
c23b4f9e-b0b0-41f5-ac60-c1590fb76dcd,1c39ec7d-94e7-4c6c-9bb2-8175db2806d3,PROD-0413,1673.36,2024/31/01,wallet,success,3
943b6e55-759a-4f04-a8f6-341a5dee65eb,2e5b8ac0-9942-4478-bd60-d69ba0968134,PROD-0236,,2024-08-11,card,refunded,2.0
e3bf4efe-cb93-455f-aaa3-0b51db0de5f0,17a6c05b-899a-4bdc-8a07-6b242e44ae6e,PROD-0074,27500.69,2024-02-22,card, FAILED,2
d77d478d-4e80-4334-ac1f-ef02cf8d20f3,4b82b8cf-7fd5-4403-918f-1500a8ac3260,PROD-0464,24247.13,2024-03-24,upi,success,1
6e9d8077-2562-4520-859f-c65b60cbf9eb,aa1cc856-feb9-4955-a5cd-240eb9f84443,PROD-0289,-50,2024-04-25,WALLET,suc,1
